"'@timestamp","agent.activation_method","agent.ephemeral_id","agent.name","agent.name.text","agent.version","application_ready_time","application_started_time","aspnetcore.routing.match_attempts","ci.@timestamp","ci.class","ci.class_name","ci.created_at","ci.customer_specific.pm_portfolio","ci.datasource","ci.environment","ci.extracted_at","ci.id","ci.ingested_at","ci.install_status","ci.is_monitored","ci.last_discovered","ci.name","ci.name.text","ci.name_normalized","ci.number","ci.operational_status","ci.short_description","ci.support_group.l2.name","ci.support_group.l2.name.text","ci.support_group.l2.sys_id","ci.sync_metadata.id","ci.sync_metadata.name","ci.sync_metadata.name.text","ci.sync_metadata.timestamp","ci.sys_id","ci.updated_at","claude_code.active_time.total","claude_code.code_edit_tool.decision","claude_code.commit.count","claude_code.cost.usage","claude_code.lines_of_code.count","claude_code.pull_request.count","claude_code.session.count","claude_code.token.usage","container.id","data_stream.dataset","data_stream.namespace","data_stream.type","db.client.connections.create_time","db.client.connections.idle.max","db.client.connections.idle.min","db.client.connections.max","db.client.connections.pending_requests","db.client.connections.timeouts","db.client.connections.usage","db.client.connections.use_time","db.client.connections.wait_time","disk_free","disk_total","dns.lookup.duration","eda.ingest_allowed","eda.service.name","eda.service.name.text","event.outcome","event.success_count","host.architecture","host.hostname","host.id","host.ip","host.name","host.name.text","host.os.full","host.os.full.text","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.client.active_requests","http.client.connection.duration","http.client.open_connections","http.client.request.duration","http.client.request.time_in_queue","http.server.active_requests","http.server.duration","http.server.request.duration","http.server.request.size","http.server.response.size","ingest.pipeline","ingest_error.enrich_policy_by_service_name","jvm.class.count","jvm.class.loaded","jvm.class.unloaded","jvm.cpu.count","jvm.cpu.recent_utilization","jvm.cpu.time","jvm.fd.max","jvm.fd.used","jvm.gc.alloc","jvm.gc.count","jvm.gc.duration","jvm.gc.time","jvm.memory.committed","jvm.memory.heap.committed","jvm.memory.heap.max","jvm.memory.heap.pool.committed","jvm.memory.heap.pool.max","jvm.memory.heap.pool.used","jvm.memory.heap.used","jvm.memory.limit","jvm.memory.non_heap.committed","jvm.memory.non_heap.max","jvm.memory.non_heap.pool.committed","jvm.memory.non_heap.pool.max","jvm.memory.non_heap.pool.used","jvm.memory.non_heap.used","jvm.memory.used","jvm.memory.used_after_last_gc","jvm.thread.count","jvm_buffer_count","jvm_buffer_memory_used","jvm_buffer_total_capacity","jvm_classes_loaded","jvm_classes_unloaded","jvm_gc_live_data_size","jvm_gc_max_data_size","jvm_gc_memory_allocated","jvm_gc_memory_promoted","jvm_gc_overhead","jvm_memory_committed","jvm_memory_max","jvm_memory_usage_after_gc","jvm_memory_used","jvm_threads_daemon","jvm_threads_live","jvm_threads_peak","jvm_threads_states","kestrel.active_connections","kestrel.active_tls_handshakes","kestrel.connection.duration","kestrel.queued_connections","kestrel.queued_requests","kestrel.tls_handshake.duration","labels.action","labels.agent_name","labels.application_id","labels.area","labels.aspnetcore_request_is_unhandled","labels.aspnetcore_routing_is_fallback","labels.aspnetcore_routing_match_status","labels.daemon","labels.decision","labels.deployment_environment","labels.dns_question_name","labels.dropped","labels.effort","labels.env","labels.error_type","labels.gc","labels.generation","labels.hostname","labels.http_connection_state","labels.http_flavor","labels.http_host","labels.http_method","labels.http_request_method","labels.http_route","labels.http_scheme","labels.http_server_name","labels.http_target","labels.id","labels.jvm_gc_action","labels.jvm_gc_name","labels.jvm_memory_pool_name","labels.jvm_memory_type","labels.jvm_thread_daemon","labels.jvm_thread_state","labels.language","labels.level","labels.main-application-class","labels.mcp_server_name","labels.mcp_tool_name","labels.model","labels.name","labels.name.text","labels.net_host_name","labels.net_protocol_name","labels.net_protocol_version","labels.network_peer_address","labels.network_protocol_name","labels.network_protocol_version","labels.network_transport","labels.network_type","labels.organization_id","labels.os_build_id","labels.otel_component_name","labels.otel_component_type","labels.otel_span_parent_origin","labels.otel_span_sampling_result","labels.path","labels.plugin_name","labels.pool","labels.pool_name","labels.process_cpu_state","labels.process_creation_time","labels.process_runtime_description","labels.processorType","labels.query_source","labels.rpc_method","labels.rpc_service","labels.rpc_system","labels.server_address","labels.service_application_id","labels.service_group","labels.service_id","labels.service_instance_id","labels.service_name","labels.service_node_name","labels.session_id","labels.skill_name","labels.source","labels.start_type","labels.state","labels.success","labels.telemetry_auto_version","labels.terminal_type","labels.tls_protocol_version","labels.tool_name","labels.type","labels.url_scheme","labels.user_account_id","labels.user_account_uuid","labels.user_email","labels.user_id","logback_events","metricset.interval","metricset.name","metricset.name.text","nodejs.eventloop.delay.avg.ms","nodejs.handles.active","nodejs.memory.arrayBuffers.bytes","nodejs.memory.external.bytes","nodejs.memory.heap.allocated.bytes","nodejs.memory.heap.used.bytes","nodejs.requests.active","numeric_labels.http_response_status_code","numeric_labels.http_status_code","numeric_labels.net_host_port","numeric_labels.process_id","numeric_labels.rpc_grpc_status_code","numeric_labels.server_port","numeric_labels.thread_id","observer.hostname","observer.type","observer.version","otel.sdk.log.created","otel.sdk.metric_reader.collection.duration","otel.sdk.span.live","otel.sdk.span.started","otlp.exporter.exported","otlp.exporter.seen","process.args","process.command_line","process.command_line.text","process.cpu.count","process.cpu.time","process.executable","process.executable.text","process.memory.usage","process.memory.virtual","process.parent.pid","process.pid","process.runtime.dotnet.assemblies.count","process.runtime.dotnet.exceptions.count","process.runtime.dotnet.gc.allocations.size","process.runtime.dotnet.gc.collections.count","process.runtime.dotnet.gc.committed_memory.size","process.runtime.dotnet.gc.duration","process.runtime.dotnet.gc.heap.fragmentation.size","process.runtime.dotnet.gc.heap.size","process.runtime.dotnet.gc.objects.size","process.runtime.dotnet.jit.compilation_time","process.runtime.dotnet.jit.il_compiled.size","process.runtime.dotnet.jit.methods_compiled.count","process.runtime.dotnet.monitor.lock_contention.count","process.runtime.dotnet.thread_pool.completed_items.count","process.runtime.dotnet.thread_pool.queue.length","process.runtime.dotnet.thread_pool.threads.count","process.runtime.dotnet.timer.count","process.runtime.jvm.buffer.count","process.runtime.jvm.buffer.limit","process.runtime.jvm.buffer.usage","process.runtime.jvm.classes.current_loaded","process.runtime.jvm.classes.loaded","process.runtime.jvm.classes.unloaded","process.runtime.jvm.cpu.utilization","process.runtime.jvm.gc.duration","process.runtime.jvm.memory.committed","process.runtime.jvm.memory.init","process.runtime.jvm.memory.limit","process.runtime.jvm.memory.usage","process.runtime.jvm.memory.usage_after_last_gc","process.runtime.jvm.system.cpu.load_1m","process.runtime.jvm.system.cpu.utilization","process.runtime.jvm.threads.count","process.thread.count","process.title","process.title.text","process_cpu_usage","process_files_max","process_files_open","process_start_time","process_uptime",processedLogs,processedSpans,"processor.event",queueSize,"rpc.client.duration","rpc.client.request.size","rpc.client.response.size","service.environment","service.framework.name","service.framework.name.text","service.framework.version","service.id","service.language.name","service.language.name.text","service.language.version","service.name","service.name.text","service.node.name","service.node.name.text","service.runtime.name","service.runtime.name.text","service.runtime.version","service.target.name","service.target.name.text","service.target.type","service.version","span.destination.service.resource","span.destination.service.response_time.count","span.destination.service.response_time.sum.us","span.name","span.name.text","span.self_time.count","span.self_time.sum.us","span.subtype","span.type","system.cpu.total.norm.pct","system.memory.actual.free","system.memory.total","system.process.cgroup.memory.mem.usage.bytes","system.process.cpu.start_time","system.process.cpu.system.norm.pct","system.process.cpu.total.norm.pct","system.process.cpu.user.norm.pct","system.process.memory.rss.bytes","system.process.memory.size","system_cpu_count","system_cpu_usage","system_load_average_1m","timestamp.us","tomcat_cache_access","tomcat_cache_hit","tomcat_connections_config_max","tomcat_connections_current","tomcat_connections_keepalive_current","tomcat_global_error","tomcat_global_received","tomcat_global_request.count","tomcat_global_request.sum.us","tomcat_global_request_max","tomcat_global_sent","tomcat_servlet_error","tomcat_servlet_request.count","tomcat_servlet_request.sum.us","tomcat_servlet_request_max","tomcat_threads_busy","tomcat_threads_config_max","tomcat_threads_current","transaction.duration.histogram","transaction.duration.summary","transaction.name","transaction.name.text","transaction.result","transaction.root","transaction.type","user.name","user.name.text"
"2026-09-15T02:53:00.000Z",,,"opentelemetry/java/opentelemetry-java-instrumentation",,,,,,"2026-09-15T01:32:16.770Z","cmdb_ci_business_app","Business Application","2022-11-17T05:20:42.000Z","Policy Admin (Commercial and Specialty)","cnaprod.service-now",prod,"2026-09-15T01:32:16.770Z",dd2a81541b9fddd0314a98ac0a4bcbc2,"2026-09-15T01:32:17.521693654Z","In Production",true,,"Document Management Facility",,"document management facility",APM0003276,Operational,TBD,"IT.A.GSL_DMF",,ae80bdccdba24340643cb96c4e96193b,"8a62d474-9d6c-4e68-b084-2bc1231d9942",default,,"2026-09-15T01:32:02.884Z",dd2a81541b9fddd0314a98ac0a4bcbc2,"2026-09-04T13:16:53.000Z",,,,,,,,,,"apm.service_transaction.1m",default,metrics,,,,,,,,,,,,,,,,,"{""sum"":13.0,""value_count"":13}",,,,,,,,,,,,,,,,,,,,,,,,"apm.common@custom,metrics-apm.service_transaction@custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red Hat, Inc. OpenJDK 64-Bit Server VM 17.0.10+7-LTS",,,,,,,,,APM0003276,,,"prd1-jws-dmf-service-api",,,,,,,,,,,,,,,,,,1m,"service_transaction",,,,,,,,,,,,,,,,"apm-server-cna-apm-server-6d65d87866-r6n9b","apm-server","9.3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,prd1,,,,APM0003276,java,,,"document management facility prod",,"prd1-jws-dmf-service-api",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""values"":[2159.0,39167.0,40447.0,724991.0,905215.0,1335295.0,1482751.0,1900543.0,2007039.0,3162111.0,3391487.0,4259839.0],""counts"":[1,1,1,1,1,1,1,1,2,1,1,1]}","{""sum"":2.1258083E7,""value_count"":13}",,,,,request,,
"2026-09-15T02:53:00.000Z",,,"opentelemetry/java/opentelemetry-java-instrumentation",,,,,,"2026-09-15T01:32:16.770Z","cmdb_ci_business_app","Business Application","2022-11-17T05:20:42.000Z","Policy Admin (Commercial and Specialty)","cnaprod.service-now",prod,"2026-09-15T01:32:16.770Z",dd2a81541b9fddd0314a98ac0a4bcbc2,"2026-09-15T01:32:17.521693654Z","In Production",true,,"Document Management Facility",,"document management facility",APM0003276,Operational,TBD,"IT.A.GSL_DMF",,ae80bdccdba24340643cb96c4e96193b,"8a62d474-9d6c-4e68-b084-2bc1231d9942",default,,"2026-09-15T01:32:02.884Z",dd2a81541b9fddd0314a98ac0a4bcbc2,"2026-09-04T13:16:53.000Z",,,,,,,,,,"apm.service_transaction.1m",default,metrics,,,,,,,,,,,,,,,,,"{""sum"":13.0,""value_count"":13}",,,,,,,,,,,,,,,,,,,,,,,,"apm.common@custom,metrics-apm.service_transaction@custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red Hat, Inc. OpenJDK 64-Bit Server VM 17.0.10+7-LTS",,,,,,,,,APM0003276,,,"prd1-jws-dmf-service-api",,,,,,,,,,,,,,,,,,1m,"service_transaction",,,,,,,,,,,,,,,,"apm-server-cna-apm-server-6d65d87866-r6n9b","apm-server","9.3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,prd1,,,,APM0003276,java,,,"document management facility prod",,"prd1-jws-dmf-service-api",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""values"":[220159.0],""counts"":[1]}","{""sum"":2.1258083E7,""value_count"":13}",,,,,messaging,,
"2026-09-15T02:53:00.000Z",,,"opentelemetry/java/opentelemetry-java-instrumentation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apm.service_transaction.1m",default,metrics,,,,,,,,,,,,,true,unknown,,,"{""sum"":13.0,""value_count"":13}",,,,,,,,,,,,,,,,,,,,,,,,"apm.common@custom,metrics-apm.service_transaction@custom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.12.1+1-LTS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1m,"service_transaction",,,,,,,,,,,,,,,,"apm-server-cna-apm-server-6d65d87866-r6n9b","apm-server","9.3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,ete1,,,,,java,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""values"":[78335.0,115199.0],""counts"":[1,1]}","{""sum"":2.1258083E7,""value_count"":13}",,,,,request,,
